Webpage,Coreconfig,Govconfig,Core,Counter,Value
ebay,2Big,ii,2,0x17,15352061.0
ebay,2Big,ii,3,0x08,1335537860.0
ebay,2Big,ii,3,0x19,100639067.0
ebay,2Big,ii,3,0x16,90870518.0
ebay,2Big,ii,3,0x17,15060200.0
ebay,2Big,ii,4,0x08,2354427576.0
ebay,2Big,ii,4,0x19,255421683.0
ebay,2Big,ii,4,0x16,538646068.0
ebay,2Big,ii,4,0x17,53011198.0
ebay,2Big,ii,5,0x08,4208429082.0
ebay,2Big,ii,5,0x19,194508160.0
ebay,2Big,ii,5,0x16,338308741.0
ebay,2Big,ii,5,0x17,37488824.0
ebay,2Big,ii,6,0x08,4258964073.0
ebay,2Big,ii,6,0x19,155117396.0
ebay,2Big,ii,6,0x16,283705190.0
ebay,2Big,ii,6,0x17,28136649.0
ebay,2Big,ii,7,0x08,4259500841.0
ebay,2Big,ii,7,0x19,154733900.0
ebay,2Big,ii,7,0x16,300619155.0
ebay,2Big,ii,7,0x17,28279127.0
google,2Big,ii,0,0x08,1523835738.0
google,2Big,ii,0,0x19,88207661.0
google,2Big,ii,0,0x16,117252986.0
google,2Big,ii,0,0x17,15088727.0
google,2Big,ii,1,0x08,1798466664.0
google,2Big,ii,1,0x19,86861468.0
google,2Big,ii,1,0x16,135769914.0
google,2Big,ii,1,0x17,14894304.0
google,2Big,ii,2,0x08,2056424214.0
google,2Big,ii,2,0x19,96746251.0
google,2Big,ii,2,0x16,158372356.0
google,2Big,ii,2,0x17,17030595.0
google,2Big,ii,3,0x08,1946741092.0
google,2Big,ii,3,0x19,98661642.0
google,2Big,ii,3,0x16,148168536.0
google,2Big,ii,3,0x17,16923677.0
google,2Big,ii,4,0x08,2636625695.0
google,2Big,ii,4,0x19,70304865.0
google,2Big,ii,4,0x16,154851574.0
google,2Big,ii,4,0x17,10526216.0
google,2Big,ii,5,0x08,3543517577.0
google,2Big,ii,5,0x19,102241193.0
google,2Big,ii,5,0x16,246423891.0
google,2Big,ii,5,0x17,20032602.0
google,2Big,ii,6,0x08,3612599551.0
google,2Big,ii,6,0x19,89434881.0
google,2Big,ii,6,0x16,229987493.0
google,2Big,ii,6,0x17,15058684.0
google,2Big,ii,7,0x08,2546922115.0
google,2Big,ii,7,0x19,85692918.0
google,2Big,ii,7,0x16,167804627.0
google,2Big,ii,7,0x17,14008548.0
msn,2Big,ii,0,0x08,1441668242.0
msn,2Big,ii,0,0x19,111961327.0
msn,2Big,ii,0,0x16,100689719.0
msn,2Big,ii,0,0x17,16956069.0
msn,2Big,ii,1,0x08,1383285701.0
msn,2Big,ii,1,0x19,117655381.0
msn,2Big,ii,1,0x16,101010407.0
msn,2Big,ii,1,0x17,17678377.0
msn,2Big,ii,2,0x08,1389181763.0
msn,2Big,ii,2,0x19,114425425.0
msn,2Big,ii,2,0x16,97279567.0
msn,2Big,ii,2,0x17,17364723.0
msn,2Big,ii,3,0x08,1473540041.0
msn,2Big,ii,3,0x19,115766129.0
msn,2Big,ii,3,0x16,96720299.0
msn,2Big,ii,3,0x17,17485519.0
msn,2Big,ii,4,0x08,1558649039.0
msn,2Big,ii,4,0x19,235863416.0
msn,2Big,ii,4,0x16,831566914.0
msn,2Big,ii,4,0x17,46460633.0
msn,2Big,ii,5,0x08,3800848381.0
msn,2Big,ii,5,0x19,210355246.0
msn,2Big,ii,5,0x16,316523297.0
msn,2Big,ii,5,0x17,38891515.0
msn,2Big,ii,6,0x08,1562728996.0
msn,2Big,ii,6,0x19,179635085.0
msn,2Big,ii,6,0x16,413892929.0
msn,2Big,ii,6,0x17,30694521.0
msn,2Big,ii,7,0x08,3950357965.0
msn,2Big,ii,7,0x19,124014131.0
msn,2Big,ii,7,0x16,245132296.0
msn,2Big,ii,7,0x17,21266671.0
slashdot,2Big,ii,0,0x08,1324295683.0
slashdot,2Big,ii,0,0x19,89107928.0
slashdot,2Big,ii,0,0x16,73582144.0
slashdot,2Big,ii,0,0x17,12624808.0
slashdot,2Big,ii,1,0x08,1293551992.0
slashdot,2Big,ii,1,0x19,92499040.0
slashdot,2Big,ii,1,0x16,75576869.0
slashdot,2Big,ii,1,0x17,13336702.0
slashdot,2Big,ii,2,0x08,1275813714.0
slashdot,2Big,ii,2,0x19,76238376.0
slashdot,2Big,ii,2,0x16,70258873.0
slashdot,2Big,ii,2,0x17,11263353.0
slashdot,2Big,ii,3,0x08,1322931593.0
slashdot,2Big,ii,3,0x19,81953560.0
slashdot,2Big,ii,3,0x16,68359744.0
slashdot,2Big,ii,3,0x17,11505325.0
slashdot,2Big,ii,4,0x08,2060253420.0
slashdot,2Big,ii,4,0x19,216637721.0
slashdot,2Big,ii,4,0x16,479284186.0
slashdot,2Big,ii,4,0x17,43719602.0
slashdot,2Big,ii,5,0x08,3175835502.0
slashdot,2Big,ii,5,0x19,172545164.0
slashdot,2Big,ii,5,0x16,241879896.0
slashdot,2Big,ii,5,0x17,31751161.0
slashdot,2Big,ii,6,0x08,3908718134.0
slashdot,2Big,ii,6,0x19,130854174.0
slashdot,2Big,ii,6,0x16,244703274.0
slashdot,2Big,ii,6,0x17,22871795.0
slashdot,2Big,ii,7,0x08,2998160930.0
slashdot,2Big,ii,7,0x19,129596847.0
slashdot,2Big,ii,7,0x16,206437272.0
slashdot,2Big,ii,7,0x17,22011288.0
twitter,2Big,ii,0,0x08,1474356769.0
twitter,2Big,ii,0,0x19,81860849.0
twitter,2Big,ii,0,0x16,84228627.0
twitter,2Big,ii,0,0x17,11984378.0
twitter,2Big,ii,1,0x08,1349574868.0
twitter,2Big,ii,1,0x19,84764045.0
twitter,2Big,ii,1,0x16,82134512.0
twitter,2Big,ii,1,0x17,12135496.0
twitter,2Big,ii,2,0x08,1562985649.0
twitter,2Big,ii,2,0x19,88208598.0
twitter,2Big,ii,2,0x16,82750176.0
twitter,2Big,ii,2,0x17,12233416.0
twitter,2Big,ii,3,0x08,1456736535.0
twitter,2Big,ii,3,0x19,81179093.0
twitter,2Big,ii,3,0x16,84687695.0
twitter,2Big,ii,3,0x17,11782306.0
twitter,2Big,ii,4,0x08,1766556615.0
twitter,2Big,ii,4,0x19,229123084.0
twitter,2Big,ii,4,0x16,453765969.0
twitter,2Big,ii,4,0x17,44289850.0
twitter,2Big,ii,5,0x08,4029551334.0
twitter,2Big,ii,5,0x19,209802428.0
twitter,2Big,ii,5,0x16,298075304.0
twitter,2Big,ii,5,0x17,37307564.0
twitter,2Big,ii,6,0x08,4138024355.0
twitter,2Big,ii,6,0x19,170738807.0
twitter,2Big,ii,6,0x16,257200532.0
twitter,2Big,ii,6,0x17,29107258.0
twitter,2Big,ii,7,0x08,4172251591.0
twitter,2Big,ii,7,0x19,182541222.0
twitter,2Big,ii,7,0x16,255357664.0
twitter,2Big,ii,7,0x17,30796828.0
youtube,2Big,ii,0,0x08,1845192694.0
youtube,2Big,ii,0,0x19,118079910.0
youtube,2Big,ii,0,0x16,102255454.0
youtube,2Big,ii,0,0x17,17003104.0
youtube,2Big,ii,1,0x08,1781708749.0
youtube,2Big,ii,1,0x19,111454916.0
youtube,2Big,ii,1,0x16,93746654.0
youtube,2Big,ii,1,0x17,15748797.0
youtube,2Big,ii,2,0x08,1878649750.0
youtube,2Big,ii,2,0x19,124287906.0
youtube,2Big,ii,2,0x16,99760946.0
youtube,2Big,ii,2,0x17,17944720.0
youtube,2Big,ii,3,0x08,1915363152.0
youtube,2Big,ii,3,0x19,128082645.0
youtube,2Big,ii,3,0x16,104921085.0
youtube,2Big,ii,3,0x17,18378886.0
youtube,2Big,ii,4,0x08,3089496652.0
youtube,2Big,ii,4,0x19,278079768.0
youtube,2Big,ii,4,0x16,600332785.0
youtube,2Big,ii,4,0x17,56183101.0
youtube,2Big,ii,5,0x08,4201048550.0
youtube,2Big,ii,5,0x19,207677095.0
youtube,2Big,ii,5,0x16,296279567.0
youtube,2Big,ii,5,0x17,39061923.0
youtube,2Big,ii,6,0x08,1081372366.0
youtube,2Big,ii,6,0x19,193619490.0
youtube,2Big,ii,6,0x16,318760213.0
youtube,2Big,ii,6,0x17,33166319.0
youtube,2Big,ii,7,0x08,397898215.0
youtube,2Big,ii,7,0x19,175483655.0
youtube,2Big,ii,7,0x16,270903738.0
youtube,2Big,ii,7,0x17,30052421.0
amazon,3Big,ii,0,0x08,1008274459.0
amazon,3Big,ii,0,0x19,60205401.0
amazon,3Big,ii,0,0x16,62313324.0
amazon,3Big,ii,0,0x17,9022546.0
amazon,3Big,ii,1,0x08,936646024.0
amazon,3Big,ii,1,0x19,73088079.0
amazon,3Big,ii,1,0x16,66729207.0
amazon,3Big,ii,1,0x17,10678234.0
amazon,3Big,ii,2,0x08,995150443.0
amazon,3Big,ii,2,0x19,62882085.0
amazon,3Big,ii,2,0x16,64048236.0
amazon,3Big,ii,2,0x17,9213340.0
amazon,3Big,ii,3,0x08,974141923.0
amazon,3Big,ii,3,0x19,63035479.0
amazon,3Big,ii,3,0x16,63280198.0
amazon,3Big,ii,3,0x17,9393497.0
amazon,3Big,ii,4,0x08,375434688.0
amazon,3Big,ii,4,0x19,170839078.0
amazon,3Big,ii,4,0x16,370547130.0
amazon,3Big,ii,4,0x17,33648012.0
amazon,3Big,ii,5,0x08,3014203744.0
amazon,3Big,ii,5,0x19,141896435.0
amazon,3Big,ii,5,0x16,212951644.0
amazon,3Big,ii,5,0x17,26338054.0
amazon,3Big,ii,6,0x08,3168425752.0
amazon,3Big,ii,6,0x19,125771011.0
amazon,3Big,ii,6,0x16,213828643.0
amazon,3Big,ii,6,0x17,21646846.0
amazon,3Big,ii,7,0x08,2832153892.0
amazon,3Big,ii,7,0x19,137418103.0
amazon,3Big,ii,7,0x16,190147371.0
amazon,3Big,ii,7,0x17,22715225.0
bbc,3Big,ii,0,0x08,1643954471.0
bbc,3Big,ii,0,0x19,109765029.0
bbc,3Big,ii,0,0x16,93102184.0
bbc,3Big,ii,0,0x17,16340603.0
bbc,3Big,ii,1,0x08,1488504277.0
bbc,3Big,ii,1,0x19,109024614.0
bbc,3Big,ii,1,0x16,91072669.0
bbc,3Big,ii,1,0x17,15839958.0
bbc,3Big,ii,2,0x08,1527705317.0
bbc,3Big,ii,2,0x19,113362939.0
bbc,3Big,ii,2,0x16,89980368.0
bbc,3Big,ii,2,0x17,16640420.0
bbc,3Big,ii,3,0x08,1596329620.0
bbc,3Big,ii,3,0x19,112096244.0
bbc,3Big,ii,3,0x16,89654272.0
bbc,3Big,ii,3,0x17,16215383.0
bbc,3Big,ii,4,0x08,3484775191.0
bbc,3Big,ii,4,0x19,243140526.0
bbc,3Big,ii,4,0x16,579233237.0
bbc,3Big,ii,4,0x17,49750763.0
bbc,3Big,ii,5,0x08,3810252399.0
bbc,3Big,ii,5,0x19,178929640.0
bbc,3Big,ii,5,0x16,282215595.0
bbc,3Big,ii,5,0x17,33488489.0
bbc,3Big,ii,6,0x08,4221479434.0
bbc,3Big,ii,6,0x19,166306205.0
bbc,3Big,ii,6,0x16,265925059.0
bbc,3Big,ii,6,0x17,29250578.0
bbc,3Big,ii,7,0x08,3406803687.0
bbc,3Big,ii,7,0x19,130106371.0
bbc,3Big,ii,7,0x16,236401853.0
bbc,3Big,ii,7,0x17,22355677.0
cnn,3Big,ii,0,0x08,2874054031.0
cnn,3Big,ii,0,0x19,136146108.0
cnn,3Big,ii,0,0x16,130192025.0
cnn,3Big,ii,0,0x17,21215168.0
cnn,3Big,ii,1,0x08,2810137894.0
cnn,3Big,ii,1,0x19,134962854.0
cnn,3Big,ii,1,0x16,126928570.0
cnn,3Big,ii,1,0x17,20843689.0
cnn,3Big,ii,2,0x08,2738153409.0
cnn,3Big,ii,2,0x19,139124864.0
cnn,3Big,ii,2,0x16,126462315.0
cnn,3Big,ii,2,0x17,21566798.0
cnn,3Big,ii,3,0x08,2767155779.0
cnn,3Big,ii,3,0x19,135168419.0
cnn,3Big,ii,3,0x16,128097322.0
cnn,3Big,ii,3,0x17,21038249.0
cnn,3Big,ii,4,0x08,1546814507.0
cnn,3Big,ii,4,0x19,342710233.0
cnn,3Big,ii,4,0x16,792905031.0
cnn,3Big,ii,4,0x17,70042088.0
cnn,3Big,ii,5,0x08,1063294528.0
cnn,3Big,ii,5,0x19,236406919.0
cnn,3Big,ii,5,0x16,355045943.0
cnn,3Big,ii,5,0x17,45527976.0
cnn,3Big,ii,6,0x08,1817603709.0
cnn,3Big,ii,6,0x19,188557509.0
cnn,3Big,ii,6,0x16,313250516.0
cnn,3Big,ii,6,0x17,33449260.0
cnn,3Big,ii,7,0x08,1673031370.0
cnn,3Big,ii,7,0x19,171103256.0
cnn,3Big,ii,7,0x16,278835716.0
cnn,3Big,ii,7,0x17,30315458.0
craigslist,3Big,ii,0,0x08,749754356.0
craigslist,3Big,ii,0,0x19,47935210.0
craigslist,3Big,ii,0,0x16,51121388.0
craigslist,3Big,ii,0,0x17,6976919.0
craigslist,3Big,ii,1,0x08,751439792.0
craigslist,3Big,ii,1,0x19,50037873.0
craigslist,3Big,ii,1,0x16,54240035.0
craigslist,3Big,ii,1,0x17,7346180.0
craigslist,3Big,ii,2,0x08,679841006.0
craigslist,3Big,ii,2,0x19,52589777.0
craigslist,3Big,ii,2,0x16,52218495.0
craigslist,3Big,ii,2,0x17,7635564.0
craigslist,3Big,ii,3,0x08,687002658.0
craigslist,3Big,ii,3,0x19,52234730.0
craigslist,3Big,ii,3,0x16,51440256.0
craigslist,3Big,ii,3,0x17,7586970.0
craigslist,3Big,ii,4,0x08,335757861.0
craigslist,3Big,ii,4,0x19,136523593.0
craigslist,3Big,ii,4,0x16,354735846.0
craigslist,3Big,ii,4,0x17,26409745.0
craigslist,3Big,ii,5,0x08,2916350569.0
craigslist,3Big,ii,5,0x19,134458625.0
craigslist,3Big,ii,5,0x16,211980498.0
craigslist,3Big,ii,5,0x17,24044481.0
craigslist,3Big,ii,6,0x08,2699944458.0
craigslist,3Big,ii,6,0x19,112189098.0
craigslist,3Big,ii,6,0x16,187404665.0
craigslist,3Big,ii,6,0x17,18687020.0
craigslist,3Big,ii,7,0x08,2761273685.0
craigslist,3Big,ii,7,0x19,126136488.0
craigslist,3Big,ii,7,0x16,178148784.0
craigslist,3Big,ii,7,0x17,21018230.0
ebay,3Big,ii,0,0x08,1836186334.0
ebay,3Big,ii,0,0x19,117188232.0
ebay,3Big,ii,0,0x16,129441737.0
ebay,3Big,ii,0,0x17,18156424.0
ebay,3Big,ii,1,0x08,1902059561.0
ebay,3Big,ii,1,0x19,116749967.0
ebay,3Big,ii,1,0x16,133874244.0
ebay,3Big,ii,1,0x17,17792705.0
ebay,3Big,ii,2,0x08,2124690141.0
ebay,3Big,ii,2,0x19,124329835.0
ebay,3Big,ii,2,0x16,152129980.0
ebay,3Big,ii,2,0x17,19384695.0
ebay,3Big,ii,3,0x08,2016211299.0
ebay,3Big,ii,3,0x19,129287619.0
ebay,3Big,ii,3,0x16,143220616.0
ebay,3Big,ii,3,0x17,19767035.0
ebay,3Big,ii,4,0x08,2159856465.0
ebay,3Big,ii,4,0x19,249662997.0
ebay,3Big,ii,4,0x16,536293776.0
ebay,3Big,ii,4,0x17,51616693.0
ebay,3Big,ii,5,0x08,62616691.0
ebay,3Big,ii,5,0x19,194026897.0
ebay,3Big,ii,5,0x16,326280981.0
ebay,3Big,ii,5,0x17,37227425.0
ebay,3Big,ii,6,0x08,4252366725.0
ebay,3Big,ii,6,0x19,132624567.0
ebay,3Big,ii,6,0x16,275769155.0
ebay,3Big,ii,6,0x17,23718134.0
ebay,3Big,ii,7,0x08,3750962929.0
ebay,3Big,ii,7,0x19,138017587.0
ebay,3Big,ii,7,0x16,237204276.0
ebay,3Big,ii,7,0x17,23942622.0
google,3Big,ii,0,0x08,550410122.0
google,3Big,ii,0,0x19,36071361.0
google,3Big,ii,0,0x16,38212443.0
google,3Big,ii,0,0x17,5458795.0
google,3Big,ii,1,0x08,433980909.0
google,3Big,ii,1,0x19,31745652.0
google,3Big,ii,1,0x16,35584906.0
google,3Big,ii,1,0x17,4859662.0
google,3Big,ii,2,0x08,474450663.0
google,3Big,ii,2,0x19,33477203.0
google,3Big,ii,2,0x16,35987424.0
google,3Big,ii,2,0x17,5195391.0
google,3Big,ii,3,0x08,484894972.0
google,3Big,ii,3,0x19,36931656.0
google,3Big,ii,3,0x16,36587633.0
google,3Big,ii,3,0x17,5622640.0
google,3Big,ii,4,0x08,2728409238.0
google,3Big,ii,4,0x19,106705204.0
google,3Big,ii,4,0x16,168310984.0
google,3Big,ii,4,0x17,20473547.0
google,3Big,ii,5,0x08,2395769022.0
google,3Big,ii,5,0x19,92730942.0
google,3Big,ii,5,0x16,175792626.0
google,3Big,ii,5,0x17,17766775.0
google,3Big,ii,6,0x08,2241337092.0
google,3Big,ii,6,0x19,74983718.0
google,3Big,ii,6,0x16,145046973.0
google,3Big,ii,6,0x17,12961964.0
google,3Big,ii,7,0x08,2039101738.0
google,3Big,ii,7,0x19,73475725.0
google,3Big,ii,7,0x16,135139431.0
google,3Big,ii,7,0x17,12878724.0
msn,3Big,ii,0,0x08,1443080532.0
msn,3Big,ii,0,0x19,112821307.0
msn,3Big,ii,0,0x16,100965567.0
msn,3Big,ii,0,0x17,17405916.0
msn,3Big,ii,1,0x08,1362092219.0
msn,3Big,ii,1,0x19,114984502.0
msn,3Big,ii,1,0x16,98190731.0
msn,3Big,ii,1,0x17,17266252.0
msn,3Big,ii,2,0x08,1480718127.0
msn,3Big,ii,2,0x19,121678937.0
msn,3Big,ii,2,0x16,103204635.0
msn,3Big,ii,2,0x17,18236073.0
msn,3Big,ii,3,0x08,1330361372.0
msn,3Big,ii,3,0x19,111483766.0
msn,3Big,ii,3,0x16,95081070.0
msn,3Big,ii,3,0x17,17093184.0
msn,3Big,ii,4,0x08,1743740209.0
msn,3Big,ii,4,0x19,236964468.0
msn,3Big,ii,4,0x16,832734709.0
msn,3Big,ii,4,0x17,46736863.0
msn,3Big,ii,5,0x08,3866057893.0
msn,3Big,ii,5,0x19,197576937.0
msn,3Big,ii,5,0x16,308553625.0
msn,3Big,ii,5,0x17,36784211.0
msn,3Big,ii,6,0x08,1969946175.0
msn,3Big,ii,6,0x19,165054791.0
msn,3Big,ii,6,0x16,411381153.0
msn,3Big,ii,6,0x17,28565446.0
msn,3Big,ii,7,0x08,3451309371.0
msn,3Big,ii,7,0x19,129171674.0
msn,3Big,ii,7,0x16,227638710.0
msn,3Big,ii,7,0x17,22406334.0
slashdot,3Big,ii,0,0x08,1299296781.0
slashdot,3Big,ii,0,0x19,95594602.0
slashdot,3Big,ii,0,0x16,78612645.0
slashdot,3Big,ii,0,0x17,13739165.0
slashdot,3Big,ii,1,0x08,1314586374.0
slashdot,3Big,ii,1,0x19,93419120.0
slashdot,3Big,ii,1,0x16,76777422.0
slashdot,3Big,ii,1,0x17,13218331.0
slashdot,3Big,ii,2,0x08,1398045692.0
slashdot,3Big,ii,2,0x19,85688241.0
slashdot,3Big,ii,2,0x16,77422656.0
slashdot,3Big,ii,2,0x17,12856042.0
slashdot,3Big,ii,3,0x08,1392398765.0
slashdot,3Big,ii,3,0x19,86964502.0
slashdot,3Big,ii,3,0x16,77332451.0
slashdot,3Big,ii,3,0x17,12727405.0
slashdot,3Big,ii,4,0x08,2123619626.0
slashdot,3Big,ii,4,0x19,219671834.0
slashdot,3Big,ii,4,0x16,498033773.0
slashdot,3Big,ii,4,0x17,43857244.0
slashdot,3Big,ii,5,0x08,3451548453.0
slashdot,3Big,ii,5,0x19,164569681.0
slashdot,3Big,ii,5,0x16,255028233.0
slashdot,3Big,ii,5,0x17,31041250.0
slashdot,3Big,ii,6,0x08,3703429807.0
slashdot,3Big,ii,6,0x19,137472167.0
slashdot,3Big,ii,6,0x16,233680573.0
slashdot,3Big,ii,6,0x17,24074110.0
slashdot,3Big,ii,7,0x08,3015765639.0
slashdot,3Big,ii,7,0x19,124528047.0
slashdot,3Big,ii,7,0x16,204558353.0
slashdot,3Big,ii,7,0x17,21574598.0
twitter,3Big,ii,0,0x08,1565692842.0
twitter,3Big,ii,0,0x19,83581714.0
twitter,3Big,ii,0,0x16,81694671.0
twitter,3Big,ii,0,0x17,12099463.0
twitter,3Big,ii,1,0x08,1466779839.0
twitter,3Big,ii,1,0x19,88221224.0
twitter,3Big,ii,1,0x16,85331678.0
twitter,3Big,ii,1,0x17,12661390.0
twitter,3Big,ii,2,0x08,1462811067.0
twitter,3Big,ii,2,0x19,87593253.0
twitter,3Big,ii,2,0x16,84447841.0
twitter,3Big,ii,2,0x17,12876535.0
twitter,3Big,ii,3,0x08,1396896529.0
twitter,3Big,ii,3,0x19,78075312.0
twitter,3Big,ii,3,0x16,78777876.0
twitter,3Big,ii,3,0x17,11524482.0
twitter,3Big,ii,4,0x08,2090462583.0
twitter,3Big,ii,4,0x19,226812288.0
twitter,3Big,ii,4,0x16,445124508.0
twitter,3Big,ii,4,0x17,44113867.0
twitter,3Big,ii,5,0x08,3960510334.0
twitter,3Big,ii,5,0x19,203414470.0
twitter,3Big,ii,5,0x16,299775864.0
twitter,3Big,ii,5,0x17,36713154.0
twitter,3Big,ii,6,0x08,4159045979.0
twitter,3Big,ii,6,0x19,161509484.0
twitter,3Big,ii,6,0x16,262880828.0
twitter,3Big,ii,6,0x17,27471570.0
twitter,3Big,ii,7,0x08,3790396544.0
twitter,3Big,ii,7,0x19,191296516.0
twitter,3Big,ii,7,0x16,244528121.0
twitter,3Big,ii,7,0x17,31857795.0
youtube,3Big,ii,0,0x08,1733772898.0
youtube,3Big,ii,0,0x19,115057245.0
youtube,3Big,ii,0,0x16,101374292.0
youtube,3Big,ii,0,0x17,16881214.0
youtube,3Big,ii,1,0x08,1851909690.0
youtube,3Big,ii,1,0x19,116437504.0
youtube,3Big,ii,1,0x16,98866751.0
youtube,3Big,ii,1,0x17,16273589.0
youtube,3Big,ii,2,0x08,1910124311.0
youtube,3Big,ii,2,0x19,111816780.0
youtube,3Big,ii,2,0x16,95934728.0
youtube,3Big,ii,2,0x17,16166150.0
youtube,3Big,ii,3,0x08,1795195387.0
youtube,3Big,ii,3,0x19,130436747.0
youtube,3Big,ii,3,0x16,101015643.0
youtube,3Big,ii,3,0x17,18496316.0
youtube,3Big,ii,4,0x08,3059831762.0
youtube,3Big,ii,4,0x19,278971525.0
youtube,3Big,ii,4,0x16,608782878.0
youtube,3Big,ii,4,0x17,56272650.0
youtube,3Big,ii,5,0x08,3943449046.0
youtube,3Big,ii,5,0x19,208058699.0
youtube,3Big,ii,5,0x16,302177384.0
youtube,3Big,ii,5,0x17,38966353.0
youtube,3Big,ii,6,0x08,1407208791.0
youtube,3Big,ii,6,0x19,189593940.0
youtube,3Big,ii,6,0x16,312866848.0
youtube,3Big,ii,6,0x17,32246099.0
youtube,3Big,ii,7,0x08,142129060.0
youtube,3Big,ii,7,0x19,169225740.0
youtube,3Big,ii,7,0x16,250876679.0
youtube,3Big,ii,7,0x17,29166291.0
amazon,4Big,ii,0,0x08,1015986167.0
amazon,4Big,ii,0,0x19,70295450.0
amazon,4Big,ii,0,0x16,67047062.0
amazon,4Big,ii,0,0x17,10658109.0
amazon,4Big,ii,1,0x08,1048084059.0
amazon,4Big,ii,1,0x19,71649810.0
amazon,4Big,ii,1,0x16,71921675.0
amazon,4Big,ii,1,0x17,10717813.0
amazon,4Big,ii,2,0x08,1142910148.0
amazon,4Big,ii,2,0x19,71419690.0
amazon,4Big,ii,2,0x16,80534244.0
amazon,4Big,ii,2,0x17,10900266.0
amazon,4Big,ii,3,0x08,1109930055.0
amazon,4Big,ii,3,0x19,71970356.0
amazon,4Big,ii,3,0x16,76262704.0
amazon,4Big,ii,3,0x17,10654426.0
amazon,4Big,ii,4,0x08,57044502.0
amazon,4Big,ii,4,0x19,164749986.0
amazon,4Big,ii,4,0x16,353408325.0
amazon,4Big,ii,4,0x17,32676074.0
amazon,4Big,ii,5,0x08,2845545117.0
amazon,4Big,ii,5,0x19,146725072.0
amazon,4Big,ii,5,0x16,214542036.0
amazon,4Big,ii,5,0x17,26954741.0
amazon,4Big,ii,6,0x08,3701574226.0
amazon,4Big,ii,6,0x19,132948124.0
amazon,4Big,ii,6,0x16,216931579.0
amazon,4Big,ii,6,0x17,22879021.0
amazon,4Big,ii,7,0x08,2768684010.0
amazon,4Big,ii,7,0x19,115829234.0
amazon,4Big,ii,7,0x16,171115301.0
amazon,4Big,ii,7,0x17,19509079.0
bbc,4Big,ii,0,0x08,1499075953.0
bbc,4Big,ii,0,0x19,108361519.0
bbc,4Big,ii,0,0x16,91146501.0
bbc,4Big,ii,0,0x17,15933874.0
bbc,4Big,ii,1,0x08,1536797861.0
bbc,4Big,ii,1,0x19,105004758.0
bbc,4Big,ii,1,0x16,91872821.0
bbc,4Big,ii,1,0x17,15350075.0
bbc,4Big,ii,2,0x08,1528651813.0
bbc,4Big,ii,2,0x19,109798922.0
bbc,4Big,ii,2,0x16,87937502.0
bbc,4Big,ii,2,0x17,15692342.0
bbc,4Big,ii,3,0x08,1421570443.0
bbc,4Big,ii,3,0x19,105772622.0
bbc,4Big,ii,3,0x16,89462654.0
bbc,4Big,ii,3,0x17,15662901.0
bbc,4Big,ii,4,0x08,3785086419.0
bbc,4Big,ii,4,0x19,242914112.0
bbc,4Big,ii,4,0x16,600196255.0
bbc,4Big,ii,4,0x17,49322545.0
bbc,4Big,ii,5,0x08,3488653307.0
bbc,4Big,ii,5,0x19,178201977.0
bbc,4Big,ii,5,0x16,268541024.0
bbc,4Big,ii,5,0x17,33240912.0
bbc,4Big,ii,6,0x08,4216370517.0
bbc,4Big,ii,6,0x19,152760207.0
bbc,4Big,ii,6,0x16,267541684.0
bbc,4Big,ii,6,0x17,27012737.0
bbc,4Big,ii,7,0x08,3425537615.0
bbc,4Big,ii,7,0x19,134915618.0
bbc,4Big,ii,7,0x16,223803692.0
bbc,4Big,ii,7,0x17,23384052.0
cnn,4Big,ii,0,0x08,2813936309.0
cnn,4Big,ii,0,0x19,147471652.0
cnn,4Big,ii,0,0x16,134289677.0
cnn,4Big,ii,0,0x17,22678534.0
cnn,4Big,ii,1,0x08,2753266123.0
cnn,4Big,ii,1,0x19,141099187.0
cnn,4Big,ii,1,0x16,135353804.0
cnn,4Big,ii,1,0x17,22251740.0
cnn,4Big,ii,2,0x08,2895348614.0
cnn,4Big,ii,2,0x19,133072558.0
cnn,4Big,ii,2,0x16,128571867.0
cnn,4Big,ii,2,0x17,20899606.0
cnn,4Big,ii,3,0x08,2727573666.0
cnn,4Big,ii,3,0x19,142907398.0
cnn,4Big,ii,3,0x16,130657667.0
cnn,4Big,ii,3,0x17,21945728.0
cnn,4Big,ii,4,0x08,1206900211.0
cnn,4Big,ii,4,0x19,334857591.0
cnn,4Big,ii,4,0x16,756444368.0
cnn,4Big,ii,4,0x17,69123143.0
cnn,4Big,ii,5,0x08,1629209722.0
cnn,4Big,ii,5,0x19,239913121.0
