Webpage,Coreconfig,Govconfig,Core,Counter,Value
cnn,4Big,ii,5,0x16,393897449.0
cnn,4Big,ii,5,0x17,46250343.0
cnn,4Big,ii,6,0x08,2141925168.0
cnn,4Big,ii,6,0x19,187263027.0
cnn,4Big,ii,6,0x16,335955472.0
cnn,4Big,ii,6,0x17,33364303.0
cnn,4Big,ii,7,0x08,1565484667.0
cnn,4Big,ii,7,0x19,173370509.0
cnn,4Big,ii,7,0x16,272675707.0
cnn,4Big,ii,7,0x17,29998607.0
craigslist,4Big,ii,0,0x08,762254321.0
craigslist,4Big,ii,0,0x19,50752769.0
craigslist,4Big,ii,0,0x16,55907102.0
craigslist,4Big,ii,0,0x17,7800805.0
craigslist,4Big,ii,1,0x08,723612591.0
craigslist,4Big,ii,1,0x19,56808767.0
craigslist,4Big,ii,1,0x16,51446960.0
craigslist,4Big,ii,1,0x17,8022880.0
craigslist,4Big,ii,2,0x08,713990385.0
craigslist,4Big,ii,2,0x19,46999655.0
craigslist,4Big,ii,2,0x16,51244232.0
craigslist,4Big,ii,2,0x17,7163751.0
craigslist,4Big,ii,3,0x08,783569101.0
craigslist,4Big,ii,3,0x19,55467281.0
craigslist,4Big,ii,3,0x16,55908613.0
craigslist,4Big,ii,3,0x17,8320529.0
craigslist,4Big,ii,4,0x08,148166362.0
craigslist,4Big,ii,4,0x19,143052360.0
craigslist,4Big,ii,4,0x16,348997508.0
craigslist,4Big,ii,4,0x17,27255834.0
craigslist,4Big,ii,5,0x08,3032037380.0
craigslist,4Big,ii,5,0x19,138047290.0
craigslist,4Big,ii,5,0x16,223368577.0
craigslist,4Big,ii,5,0x17,24468226.0
craigslist,4Big,ii,6,0x08,3418741833.0
craigslist,4Big,ii,6,0x19,112011588.0
craigslist,4Big,ii,6,0x16,197694673.0
craigslist,4Big,ii,6,0x17,19150129.0
craigslist,4Big,ii,7,0x08,2812116986.0
craigslist,4Big,ii,7,0x19,135296973.0
craigslist,4Big,ii,7,0x16,188213207.0
craigslist,4Big,ii,7,0x17,22705008.0
ebay,4Big,ii,0,0x08,1540469296.0
ebay,4Big,ii,0,0x19,98533657.0
ebay,4Big,ii,0,0x16,96889154.0
ebay,4Big,ii,0,0x17,15118352.0
ebay,4Big,ii,1,0x08,1444631780.0
ebay,4Big,ii,1,0x19,110664927.0
ebay,4Big,ii,1,0x16,98505348.0
ebay,4Big,ii,1,0x17,16371036.0
ebay,4Big,ii,2,0x08,1500800994.0
ebay,4Big,ii,2,0x19,107403855.0
ebay,4Big,ii,2,0x16,97105253.0
ebay,4Big,ii,2,0x17,16026150.0
ebay,4Big,ii,3,0x08,1432106384.0
ebay,4Big,ii,3,0x19,116167578.0
ebay,4Big,ii,3,0x16,99394393.0
ebay,4Big,ii,3,0x17,17236173.0
ebay,4Big,ii,4,0x08,2768177931.0
ebay,4Big,ii,4,0x19,254651996.0
ebay,4Big,ii,4,0x16,556186302.0
ebay,4Big,ii,4,0x17,52616987.0
ebay,4Big,ii,5,0x08,3682047362.0
ebay,4Big,ii,5,0x19,183023105.0
ebay,4Big,ii,5,0x16,283198328.0
ebay,4Big,ii,5,0x17,35035121.0
ebay,4Big,ii,6,0x08,4029061196.0
ebay,4Big,ii,6,0x19,135358311.0
ebay,4Big,ii,6,0x16,257630001.0
ebay,4Big,ii,6,0x17,24102133.0
ebay,4Big,ii,7,0x08,3556946464.0
ebay,4Big,ii,7,0x19,156671815.0
ebay,4Big,ii,7,0x16,242681068.0
ebay,4Big,ii,7,0x17,27720098.0
google,4Big,ii,0,0x08,647519613.0
google,4Big,ii,0,0x19,41048205.0
google,4Big,ii,0,0x16,51917457.0
google,4Big,ii,0,0x17,6447817.0
google,4Big,ii,1,0x08,655425719.0
google,4Big,ii,1,0x19,38692232.0
google,4Big,ii,1,0x16,47964428.0
google,4Big,ii,1,0x17,6175565.0
google,4Big,ii,2,0x08,781132629.0
google,4Big,ii,2,0x19,38274512.0
google,4Big,ii,2,0x16,57043271.0
google,4Big,ii,2,0x17,6237249.0
google,4Big,ii,3,0x08,696562585.0
google,4Big,ii,3,0x19,37959463.0
google,4Big,ii,3,0x16,53952428.0
google,4Big,ii,3,0x17,6261205.0
google,4Big,ii,4,0x08,2741931951.0
google,4Big,ii,4,0x19,107140826.0
google,4Big,ii,4,0x16,195691909.0
google,4Big,ii,4,0x17,20542447.0
google,4Big,ii,5,0x08,2637019494.0
google,4Big,ii,5,0x19,102295924.0
google,4Big,ii,5,0x16,190108660.0
google,4Big,ii,5,0x17,19556291.0
google,4Big,ii,6,0x08,3456288133.0
google,4Big,ii,6,0x19,90110683.0
google,4Big,ii,6,0x16,186854668.0
google,4Big,ii,6,0x17,15438853.0
google,4Big,ii,7,0x08,2168564549.0
google,4Big,ii,7,0x19,85857169.0
google,4Big,ii,7,0x16,151181486.0
google,4Big,ii,7,0x17,14493031.0
msn,4Big,ii,0,0x08,1456889754.0
msn,4Big,ii,0,0x19,121039609.0
msn,4Big,ii,0,0x16,104531315.0
msn,4Big,ii,0,0x17,18239397.0
msn,4Big,ii,1,0x08,1450056925.0
msn,4Big,ii,1,0x19,113395667.0
msn,4Big,ii,1,0x16,97548558.0
msn,4Big,ii,1,0x17,16880956.0
msn,4Big,ii,2,0x08,1372356686.0
msn,4Big,ii,2,0x19,107363694.0
msn,4Big,ii,2,0x16,97199471.0
msn,4Big,ii,2,0x17,16578321.0
msn,4Big,ii,3,0x08,1347351257.0
msn,4Big,ii,3,0x19,107133768.0
msn,4Big,ii,3,0x16,97513751.0
msn,4Big,ii,3,0x17,16437805.0
msn,4Big,ii,4,0x08,1453414183.0
msn,4Big,ii,4,0x19,237364590.0
msn,4Big,ii,4,0x16,774604384.0
msn,4Big,ii,4,0x17,46442500.0
msn,4Big,ii,5,0x08,4237218827.0
msn,4Big,ii,5,0x19,201304241.0
msn,4Big,ii,5,0x16,326252275.0
msn,4Big,ii,5,0x17,37716111.0
msn,4Big,ii,6,0x08,1911445146.0
msn,4Big,ii,6,0x19,157460036.0
msn,4Big,ii,6,0x16,429149378.0
msn,4Big,ii,6,0x17,27800819.0
msn,4Big,ii,7,0x08,3705112484.0
msn,4Big,ii,7,0x19,139522283.0
msn,4Big,ii,7,0x16,238164111.0
msn,4Big,ii,7,0x17,23473178.0
slashdot,4Big,ii,0,0x08,1326402390.0
slashdot,4Big,ii,0,0x19,81969605.0
slashdot,4Big,ii,0,0x16,75225539.0
slashdot,4Big,ii,0,0x17,11909640.0
slashdot,4Big,ii,1,0x08,1311807394.0
slashdot,4Big,ii,1,0x19,83085557.0
slashdot,4Big,ii,1,0x16,69299228.0
slashdot,4Big,ii,1,0x17,11780810.0
slashdot,4Big,ii,2,0x08,1332004718.0
slashdot,4Big,ii,2,0x19,85643574.0
slashdot,4Big,ii,2,0x16,70645186.0
slashdot,4Big,ii,2,0x17,12195071.0
slashdot,4Big,ii,3,0x08,1245652248.0
slashdot,4Big,ii,3,0x19,87829776.0
slashdot,4Big,ii,3,0x16,72009180.0
slashdot,4Big,ii,3,0x17,12882454.0
slashdot,4Big,ii,4,0x08,1987391987.0
slashdot,4Big,ii,4,0x19,214332689.0
slashdot,4Big,ii,4,0x16,479793599.0
slashdot,4Big,ii,4,0x17,43033561.0
slashdot,4Big,ii,5,0x08,3030065403.0
slashdot,4Big,ii,5,0x19,166705309.0
slashdot,4Big,ii,5,0x16,240285792.0
slashdot,4Big,ii,5,0x17,30712262.0
slashdot,4Big,ii,6,0x08,3919910431.0
slashdot,4Big,ii,6,0x19,122113357.0
slashdot,4Big,ii,6,0x16,237290540.0
slashdot,4Big,ii,6,0x17,21557455.0
slashdot,4Big,ii,7,0x08,3135088200.0
slashdot,4Big,ii,7,0x19,145148363.0
slashdot,4Big,ii,7,0x16,210145973.0
slashdot,4Big,ii,7,0x17,24935038.0
twitter,4Big,ii,0,0x08,1724817811.0
twitter,4Big,ii,0,0x19,83121754.0
twitter,4Big,ii,0,0x16,104785529.0
twitter,4Big,ii,0,0x17,12598987.0
twitter,4Big,ii,1,0x08,1984957054.0
twitter,4Big,ii,1,0x19,91689928.0
twitter,4Big,ii,1,0x16,127876603.0
twitter,4Big,ii,1,0x17,13877894.0
twitter,4Big,ii,2,0x08,1777283704.0
twitter,4Big,ii,2,0x19,84481164.0
twitter,4Big,ii,2,0x16,107502803.0
twitter,4Big,ii,2,0x17,12750615.0
twitter,4Big,ii,3,0x08,1864945947.0
twitter,4Big,ii,3,0x19,84890339.0
twitter,4Big,ii,3,0x16,114493262.0
twitter,4Big,ii,3,0x17,12637154.0
twitter,4Big,ii,4,0x08,1564003188.0
twitter,4Big,ii,4,0x19,225660328.0
twitter,4Big,ii,4,0x16,455017737.0
twitter,4Big,ii,4,0x17,43336266.0
twitter,4Big,ii,5,0x08,170312444.0
twitter,4Big,ii,5,0x19,201475803.0
twitter,4Big,ii,5,0x16,330219321.0
twitter,4Big,ii,5,0x17,36264253.0
twitter,4Big,ii,6,0x08,895625528.0
twitter,4Big,ii,6,0x19,166499991.0
twitter,4Big,ii,6,0x16,299044417.0
twitter,4Big,ii,6,0x17,28373734.0
twitter,4Big,ii,7,0x08,4000287961.0
twitter,4Big,ii,7,0x19,195144622.0
twitter,4Big,ii,7,0x16,258539259.0
twitter,4Big,ii,7,0x17,32403692.0
youtube,4Big,ii,0,0x08,1769469418.0
youtube,4Big,ii,0,0x19,117690914.0
youtube,4Big,ii,0,0x16,100812293.0
youtube,4Big,ii,0,0x17,17107962.0
youtube,4Big,ii,1,0x08,1964433475.0
youtube,4Big,ii,1,0x19,117260791.0
youtube,4Big,ii,1,0x16,96222502.0
youtube,4Big,ii,1,0x17,16631638.0
youtube,4Big,ii,2,0x08,1762442260.0
youtube,4Big,ii,2,0x19,119127452.0
youtube,4Big,ii,2,0x16,97151945.0
youtube,4Big,ii,2,0x17,16818118.0
youtube,4Big,ii,3,0x08,1715998519.0
youtube,4Big,ii,3,0x19,107964295.0
youtube,4Big,ii,3,0x16,94111773.0
youtube,4Big,ii,3,0x17,15863139.0
youtube,4Big,ii,4,0x08,3348603890.0
youtube,4Big,ii,4,0x19,274057759.0
youtube,4Big,ii,4,0x16,620941650.0
youtube,4Big,ii,4,0x17,55050639.0
youtube,4Big,ii,5,0x08,3755121509.0
youtube,4Big,ii,5,0x19,198227150.0
youtube,4Big,ii,5,0x16,285761147.0
youtube,4Big,ii,5,0x17,37676270.0
youtube,4Big,ii,6,0x08,820361109.0
youtube,4Big,ii,6,0x19,160570794.0
youtube,4Big,ii,6,0x16,281642200.0
youtube,4Big,ii,6,0x17,27977423.0
youtube,4Big,ii,7,0x08,309538709.0
youtube,4Big,ii,7,0x19,165830553.0
youtube,4Big,ii,7,0x16,262672078.0
youtube,4Big,ii,7,0x17,28836701.0
amazon,Default,ii,0,0x08,938994679.0
amazon,Default,ii,0,0x19,62448974.0
amazon,Default,ii,0,0x16,64254569.0
amazon,Default,ii,0,0x17,9477494.0
amazon,Default,ii,1,0x08,898144932.0
amazon,Default,ii,1,0x19,59474057.0
amazon,Default,ii,1,0x16,62654466.0
amazon,Default,ii,1,0x17,8845563.0
amazon,Default,ii,2,0x08,956792834.0
amazon,Default,ii,2,0x19,65865258.0
amazon,Default,ii,2,0x16,57169814.0
amazon,Default,ii,2,0x17,9132494.0
amazon,Default,ii,3,0x08,991648634.0
amazon,Default,ii,3,0x19,64242322.0
amazon,Default,ii,3,0x16,62894164.0
amazon,Default,ii,3,0x17,9628036.0
amazon,Default,ii,4,0x08,3555203164.0
amazon,Default,ii,4,0x19,141387047.0
amazon,Default,ii,4,0x16,246378688.0
amazon,Default,ii,4,0x17,26439912.0
amazon,Default,ii,5,0x08,3562243165.0
amazon,Default,ii,5,0x19,144939257.0
amazon,Default,ii,5,0x16,253168066.0
amazon,Default,ii,5,0x17,26530933.0
amazon,Default,ii,6,0x08,3351295515.0
amazon,Default,ii,6,0x19,145235627.0
amazon,Default,ii,6,0x16,255949994.0
amazon,Default,ii,6,0x17,25642282.0
amazon,Default,ii,7,0x08,3186135560.0
amazon,Default,ii,7,0x19,134693979.0
amazon,Default,ii,7,0x16,222966013.0
amazon,Default,ii,7,0x17,24195547.0
bbc,Default,ii,0,0x08,1548296468.0
bbc,Default,ii,0,0x19,106882671.0
bbc,Default,ii,0,0x16,90961912.0
bbc,Default,ii,0,0x17,15327138.0
bbc,Default,ii,1,0x08,1441242458.0
bbc,Default,ii,1,0x19,93555902.0
bbc,Default,ii,1,0x16,85426013.0
bbc,Default,ii,1,0x17,14081160.0
bbc,Default,ii,2,0x08,1537607879.0
bbc,Default,ii,2,0x19,107755265.0
bbc,Default,ii,2,0x16,91142639.0
bbc,Default,ii,2,0x17,15636337.0
bbc,Default,ii,3,0x08,1502392606.0
bbc,Default,ii,3,0x19,108670050.0
bbc,Default,ii,3,0x16,86637997.0
bbc,Default,ii,3,0x17,15757933.0
bbc,Default,ii,4,0x08,918277893.0
bbc,Default,ii,4,0x19,189481337.0
bbc,Default,ii,4,0x16,374400690.0
bbc,Default,ii,4,0x17,36296000.0
bbc,Default,ii,5,0x08,1268724812.0
bbc,Default,ii,5,0x19,183459409.0
bbc,Default,ii,5,0x16,378238238.0
bbc,Default,ii,5,0x17,35084540.0
bbc,Default,ii,6,0x08,433010677.0
bbc,Default,ii,6,0x19,178131331.0
bbc,Default,ii,6,0x16,345247495.0
bbc,Default,ii,6,0x17,33841553.0
bbc,Default,ii,7,0x08,3741180652.0
bbc,Default,ii,7,0x19,177335711.0
bbc,Default,ii,7,0x16,261138151.0
bbc,Default,ii,7,0x17,30615438.0
cnn,Default,ii,0,0x08,2613082235.0
cnn,Default,ii,0,0x19,133147338.0
cnn,Default,ii,0,0x16,120239406.0
cnn,Default,ii,0,0x17,20305963.0
cnn,Default,ii,1,0x08,2557153360.0
cnn,Default,ii,1,0x19,135795320.0
cnn,Default,ii,1,0x16,116339881.0
cnn,Default,ii,1,0x17,20433891.0
cnn,Default,ii,2,0x08,2614477550.0
cnn,Default,ii,2,0x19,127390543.0
cnn,Default,ii,2,0x16,113013511.0
cnn,Default,ii,2,0x17,19702556.0
cnn,Default,ii,3,0x08,2632862645.0
cnn,Default,ii,3,0x19,118216160.0
cnn,Default,ii,3,0x16,112955755.0
cnn,Default,ii,3,0x17,18483205.0
cnn,Default,ii,4,0x08,2427743540.0
cnn,Default,ii,4,0x19,221209896.0
cnn,Default,ii,4,0x16,407664902.0
cnn,Default,ii,4,0x17,42045926.0
cnn,Default,ii,5,0x08,2680984791.0
cnn,Default,ii,5,0x19,232873891.0
cnn,Default,ii,5,0x16,407189159.0
cnn,Default,ii,5,0x17,43686495.0
cnn,Default,ii,6,0x08,3108327872.0
cnn,Default,ii,6,0x19,255265799.0
cnn,Default,ii,6,0x16,497515865.0
cnn,Default,ii,6,0x17,49356926.0
cnn,Default,ii,7,0x08,2500446752.0
cnn,Default,ii,7,0x19,225292662.0
cnn,Default,ii,7,0x16,412045640.0
cnn,Default,ii,7,0x17,42346979.0
craigslist,Default,ii,0,0x08,719587359.0
craigslist,Default,ii,0,0x19,53611618.0
craigslist,Default,ii,0,0x16,51881289.0
craigslist,Default,ii,0,0x17,7877432.0
craigslist,Default,ii,1,0x08,714342411.0
craigslist,Default,ii,1,0x19,56691177.0
craigslist,Default,ii,1,0x16,50477411.0
craigslist,Default,ii,1,0x17,8418821.0
craigslist,Default,ii,2,0x08,700417612.0
craigslist,Default,ii,2,0x19,52481142.0
craigslist,Default,ii,2,0x16,53552811.0
craigslist,Default,ii,2,0x17,7885486.0
craigslist,Default,ii,3,0x08,666814931.0
craigslist,Default,ii,3,0x19,52102553.0
craigslist,Default,ii,3,0x16,49776545.0
craigslist,Default,ii,3,0x17,7577068.0
craigslist,Default,ii,4,0x08,3381801632.0
craigslist,Default,ii,4,0x19,114852713.0
craigslist,Default,ii,4,0x16,210048713.0
craigslist,Default,ii,4,0x17,20532679.0
craigslist,Default,ii,5,0x08,3270501672.0
craigslist,Default,ii,5,0x19,128238491.0
craigslist,Default,ii,5,0x16,242223579.0
craigslist,Default,ii,5,0x17,22716237.0
craigslist,Default,ii,6,0x08,3174271264.0
craigslist,Default,ii,6,0x19,117784032.0
craigslist,Default,ii,6,0x16,235335176.0
craigslist,Default,ii,6,0x17,21396907.0
craigslist,Default,ii,7,0x08,3005684424.0
craigslist,Default,ii,7,0x19,118980107.0
craigslist,Default,ii,7,0x16,220663232.0
craigslist,Default,ii,7,0x17,21029609.0
ebay,Default,ii,0,0x08,1437421281.0
ebay,Default,ii,0,0x19,106062762.0
ebay,Default,ii,0,0x16,97694600.0
ebay,Default,ii,0,0x17,16107564.0
ebay,Default,ii,1,0x08,1452907705.0
ebay,Default,ii,1,0x19,97038376.0
ebay,Default,ii,1,0x16,92031666.0
ebay,Default,ii,1,0x17,14749266.0
ebay,Default,ii,2,0x08,1449408410.0
ebay,Default,ii,2,0x19,115742013.0
ebay,Default,ii,2,0x16,100021343.0
ebay,Default,ii,2,0x17,17037946.0
ebay,Default,ii,3,0x08,1451282620.0
ebay,Default,ii,3,0x19,99341060.0
ebay,Default,ii,3,0x16,94047681.0
ebay,Default,ii,3,0x17,15087314.0
ebay,Default,ii,4,0x08,283021575.0
ebay,Default,ii,4,0x19,169938758.0
ebay,Default,ii,4,0x16,324604542.0
ebay,Default,ii,4,0x17,32626969.0
ebay,Default,ii,5,0x08,859777970.0
ebay,Default,ii,5,0x19,206059968.0
ebay,Default,ii,5,0x16,386044773.0
ebay,Default,ii,5,0x17,40214499.0
ebay,Default,ii,6,0x08,360071982.0
ebay,Default,ii,6,0x19,192316587.0
ebay,Default,ii,6,0x16,354746958.0
ebay,Default,ii,6,0x17,36657742.0
ebay,Default,ii,7,0x08,3841289648.0
ebay,Default,ii,7,0x19,171159286.0
ebay,Default,ii,7,0x16,276099369.0
ebay,Default,ii,7,0x17,31434539.0
google,Default,ii,0,0x08,456847742.0
google,Default,ii,0,0x19,31656082.0
google,Default,ii,0,0x16,34212799.0
google,Default,ii,0,0x17,4783262.0
google,Default,ii,1,0x08,430581314.0
google,Default,ii,1,0x19,30559896.0
google,Default,ii,1,0x16,33103395.0
google,Default,ii,1,0x17,4795482.0
google,Default,ii,2,0x08,497353148.0
google,Default,ii,2,0x19,38085082.0
google,Default,ii,2,0x16,36472420.0
google,Default,ii,2,0x17,5650223.0
google,Default,ii,3,0x08,409847210.0
google,Default,ii,3,0x19,30869441.0
google,Default,ii,3,0x16,30987467.0
google,Default,ii,3,0x17,4550147.0
google,Default,ii,4,0x08,2257133449.0
google,Default,ii,4,0x19,92211722.0
google,Default,ii,4,0x16,159809500.0
google,Default,ii,4,0x17,16836565.0
google,Default,ii,5,0x08,2608008128.0
google,Default,ii,5,0x19,92640408.0
google,Default,ii,5,0x16,167916118.0
google,Default,ii,5,0x17,17663400.0
google,Default,ii,6,0x08,2135621737.0
google,Default,ii,6,0x19,85635002.0
google,Default,ii,6,0x16,149771979.0
google,Default,ii,6,0x17,16003353.0
google,Default,ii,7,0x08,2529910831.0
google,Default,ii,7,0x19,86905592.0
google,Default,ii,7,0x16,157477187.0
google,Default,ii,7,0x17,15535584.0
msn,Default,ii,0,0x08,1744804496.0
msn,Default,ii,0,0x19,139588397.0
msn,Default,ii,0,0x16,124205307.0
msn,Default,ii,0,0x17,21332809.0
msn,Default,ii,1,0x08,1631289681.0
msn,Default,ii,1,0x19,127850674.0
msn,Default,ii,1,0x16,113716865.0
msn,Default,ii,1,0x17,19733456.0
msn,Default,ii,2,0x08,1538729266.0
msn,Default,ii,2,0x19,127490972.0
msn,Default,ii,2,0x16,111711465.0
msn,Default,ii,2,0x17,19619612.0
msn,Default,ii,3,0x08,1528228483.0
msn,Default,ii,3,0x19,121283274.0
msn,Default,ii,3,0x16,113037002.0
msn,Default,ii,3,0x17,19336561.0
msn,Default,ii,4,0x08,4129358622.0
msn,Default,ii,4,0x19,174893627.0
msn,Default,ii,4,0x16,483939571.0
msn,Default,ii,4,0x17,32585963.0
msn,Default,ii,5,0x08,4167988635.0
msn,Default,ii,5,0x19,201042547.0
msn,Default,ii,5,0x16,508765678.0
msn,Default,ii,5,0x17,36351738.0
msn,Default,ii,6,0x08,1654363270.0
msn,Default,ii,6,0x19,176733108.0
msn,Default,ii,6,0x16,383092540.0
msn,Default,ii,6,0x17,31681288.0
msn,Default,ii,7,0x08,875358525.0
msn,Default,ii,7,0x19,149185991.0
msn,Default,ii,7,0x16,320844877.0
msn,Default,ii,7,0x17,27184674.0
slashdot,Default,ii,0,0x08,1356481633.0
slashdot,Default,ii,0,0x19,90459195.0
slashdot,Default,ii,0,0x16,76170453.0
slashdot,Default,ii,0,0x17,12932280.0
slashdot,Default,ii,1,0x08,1250856803.0
slashdot,Default,ii,1,0x19,84243761.0
slashdot,Default,ii,1,0x16,70866591.0
slashdot,Default,ii,1,0x17,11895651.0
slashdot,Default,ii,2,0x08,1309337545.0
slashdot,Default,ii,2,0x19,93216602.0
slashdot,Default,ii,2,0x16,71983905.0
slashdot,Default,ii,2,0x17,13166411.0
slashdot,Default,ii,3,0x08,1236737561.0
slashdot,Default,ii,3,0x19,76650104.0
slashdot,Default,ii,3,0x16,66431212.0
slashdot,Default,ii,3,0x17,11178233.0
slashdot,Default,ii,4,0x08,4282596706.0
slashdot,Default,ii,4,0x19,170198465.0
slashdot,Default,ii,4,0x16,308801294.0
slashdot,Default,ii,4,0x17,31863082.0
slashdot,Default,ii,5,0x08,4236866196.0
slashdot,Default,ii,5,0x19,176715484.0
slashdot,Default,ii,5,0x16,310573078.0
slashdot,Default,ii,5,0x17,33234300.0
slashdot,Default,ii,6,0x08,4127790729.0
slashdot,Default,ii,6,0x19,167719625.0
slashdot,Default,ii,6,0x16,285987047.0
slashdot,Default,ii,6,0x17,29998836.0
slashdot,Default,ii,7,0x08,3906622119.0
slashdot,Default,ii,7,0x19,147971321.0
slashdot,Default,ii,7,0x16,271865918.0
slashdot,Default,ii,7,0x17,27372603.0
twitter,Default,ii,0,0x08,1387636561.0
twitter,Default,ii,0,0x19,87939634.0
twitter,Default,ii,0,0x16,85852463.0
twitter,Default,ii,0,0x17,12835295.0
twitter,Default,ii,1,0x08,1475182375.0
twitter,Default,ii,1,0x19,83551106.0
twitter,Default,ii,1,0x16,81166740.0
twitter,Default,ii,1,0x17,11902894.0
twitter,Default,ii,2,0x08,1441406316.0
twitter,Default,ii,2,0x19,77463445.0
twitter,Default,ii,2,0x16,78159995.0
twitter,Default,ii,2,0x17,11223550.0
twitter,Default,ii,3,0x08,1430698721.0
twitter,Default,ii,3,0x19,82776318.0
twitter,Default,ii,3,0x16,79523809.0
twitter,Default,ii,3,0x17,11878198.0
twitter,Default,ii,4,0x08,2789165.0
twitter,Default,ii,4,0x19,205021445.0
twitter,Default,ii,4,0x16,320986975.0
twitter,Default,ii,4,0x17,35948322.0
twitter,Default,ii,5,0x08,474471004.0
twitter,Default,ii,5,0x19,200404396.0
twitter,Default,ii,5,0x16,329236760.0
twitter,Default,ii,5,0x17,35994447.0
twitter,Default,ii,6,0x08,750563283.0
twitter,Default,ii,6,0x19,178863182.0
twitter,Default,ii,6,0x16,309238838.0
twitter,Default,ii,6,0x17,32706461.0
twitter,Default,ii,7,0x08,4116724848.0
twitter,Default,ii,7,0x19,195692708.0
twitter,Default,ii,7,0x16,280124962.0
twitter,Default,ii,7,0x17,34355337.0
youtube,Default,ii,0,0x08,1762745426.0
youtube,Default,ii,0,0x19,112741975.0
youtube,Default,ii,0,0x16,99548925.0
youtube,Default,ii,0,0x17,16641565.0
youtube,Default,ii,1,0x08,1840317000.0
youtube,Default,ii,1,0x19,123071733.0
youtube,Default,ii,1,0x16,101122324.0
youtube,Default,ii,1,0x17,17553814.0
youtube,Default,ii,2,0x08,1936747581.0
youtube,Default,ii,2,0x19,112291237.0
youtube,Default,ii,2,0x16,95787397.0
youtube,Default,ii,2,0x17,16152923.0
youtube,Default,ii,3,0x08,1772468739.0
youtube,Default,ii,3,0x19,127284256.0
youtube,Default,ii,3,0x16,99247610.0
youtube,Default,ii,3,0x17,18117585.0
youtube,Default,ii,4,0x08,258298871.0
youtube,Default,ii,4,0x19,180005479.0
youtube,Default,ii,4,0x16,313077726.0
youtube,Default,ii,4,0x17,33189995.0
youtube,Default,ii,5,0x08,1388449762.0
youtube,Default,ii,5,0x19,209748258.0
youtube,Default,ii,5,0x16,386799512.0
youtube,Default,ii,5,0x17,38620446.0
youtube,Default,ii,6,0x08,2169731326.0
youtube,Default,ii,6,0x19,229472137.0
youtube,Default,ii,6,0x16,464462965.0
youtube,Default,ii,6,0x17,44926751.0
youtube,Default,ii,7,0x08,281787221.0
youtube,Default,ii,7,0x19,184970532.0
youtube,Default,ii,7,0x16,298495878.0
youtube,Default,ii,7,0x17,33502283.0
